rep,id,k1,k2,A0,peak
94,176,0.379976,0.00653511,0.0406177,68.9291
1,177,0.387219,0.00437921,0.0549315,68.1997
2,177,0.36981,0.00412636,0.0289648,68.6023
3,177,0.419395,0.00450994,0.0265964,70.1549
4,177,0.420474,0.00512796,0.0265964,66.9736
5,177,0.431497,0.00339425,0.0180005,68.8158
6,177,0.431497,0.00402161,0.0148618,69.6929
7,177,0.406171,0.0044301,0.0169337,71.0289
8,177,0.406171,0.00454492,0.015324,71.1311
9,177,0.375803,0.00496051,0.0330463,69.5723
10,177,0.375803,0.00496051,0.0330463,67.3821
11,177,0.344698,0.00584165,0.0415254,67.7967
12,177,0.370948,0.00466048,0.0664378,68.0152
13,177,0.331926,0.00466048,0.0664378,68.0152
14,177,0.31695,0.00560478,0.0617637,71.3766
15,177,0.308773,0.00572294,0.0705859,69.0702
16,177,0.36373,0.00687004,0.0436741,71.7366
17,177,0.36373,0.00425672,0.0367505,69.246
18,177,0.424363,0.00485197,0.0244924,70.8679
19,177,0.42015,0.00631815,0.0422634,71.7897
20,177,0.360351,0.0039741,0.0373453,73.302
21,177,0.413415,0.0042332,0.0440435,71.0175
22,177,0.374449,0.00652132,0.0190692,68.8686
23,177,0.379946,0.00652132,0.0160786,68.8686
24,177,0.450337,0.00434156,0.0204777,71.1746
25,177,0.406718,0.00586323,0.0254385,70.8993
26,177,0.480048,0.00342357,0.0249437,72.9419
27,177,0.485826,0.00279689,0.0194243,72.9419
28,177,0.403008,0.00279689,0.0194243,73.0141
29,177,0.413721,0.00285043,0.0193052,69.3495
30,177,0.365042,0.00223485,0.0343452,69.8306
31,177,0.342247,0.00662448,0.0325021,69.3526
32,177,0.342247,0.00563652,0.0469637,69.3526
33,177,0.44291,0.00578875,0.026653,73.8365
34,177,0.402092,0.00396974,0.0300026,71.373
35,177,0.370828,0.00529559,0.0329509,69.4802
36,177,0.364224,0.00617309,0.0276318,72.79
37,177,0.364224,0.00617309,0.0237614,72.79
38,177,0.435226,0.00475412,0.0190997,66.5865
39,177,0.37723,0.00596375,0.0227076,68.806
40,177,0.37723,0.00596375,0.0227076,72.487
41,177,0.401071,0.00534777,0.0227076,75.8294
42,177,0.358115,0.00476529,0.0227551,67.8455
43,177,0.346012,0.00404146,0.0368554,67.1523
44,177,0.393945,0.00351742,0.0271184,66.7221
45,177,0.381337,0.00426221,0.0257454,74.6405
46,177,0.381337,0.00493774,0.0257454,71.4479
47,177,0.372963,0.00367995,0.0257454,69.6242
48,177,0.354727,0.00555793,0.031038,69.8037
49,177,0.346291,0.00346548,0.0338688,70.2312
50,177,0.346291,0.00346548,0.0338688,70.2312
51,177,0.350721,0.00450504,0.0587668,71.4924
52,177,0.362914,0.00444888,0.0193482,71.6629
53,177,0.362914,0.00430869,0.0193482,73.5655
54,177,0.379766,0.00540335,0.0181739,71.1866
55,177,0.448814,0.00540335,0.0181739,71.1866
56,177,0.346278,0.00459339,0.0224026,74.7405
57,177,0.379804,0.00384386,0.0272298,71.5372
58,177,0.429969,0.00557636,0.0349789,70.2833
59,177,0.419935,0.00596616,0.0230797,71.1024
60,177,0.404401,0.00482083,0.0337314,71.3987
61,177,0.344312,0.00530133,0.0327851,68.5872
62,177,0.366673,0.00476615,0.0327851,73.737
63,177,0.357128,0.00519548,0.0485775,71.393
64,177,0.355368,0.00576905,0.0294982,72.4957
65,177,0.333408,0.00362586,0.0578029,70.3739
66,177,0.501376,0.00423311,0.02192,74.3307
67,177,0.501376,0.00451281,0.0209816,74.3307
68,177,0.501376,0.00399057,0.0209816,70.6991
69,177,0.431817,0.00446388,0.0248396,72.59
70,177,0.368579,0.00523901,0.0308667,70.1875
71,177,0.394864,0.00311038,0.0304386,69.0695
72,177,0.430653,0.0029413,0.0331404,67.2737
73,177,0.376746,0.004104,0.0264097,67.7413
74,177,0.407622,0.00583484,0.0208127,67.7413
75,177,0.423002,0.00299235,0.0202254,67.8614
76,177,0.423002,0.0025122,0.0240246,68.6281
77,177,0.391813,0.00181606,0.0136926,72.9947
78,177,0.391813,0.00424837,0.0130579,72.9947
79,177,0.424539,0.00419106,0.0178392,72.9304
80,177,0.424539,0.00350626,0.0178392,66.0919
81,177,0.416035,0.0030322,0.0255655,71.5563
82,177,0.390563,0.00490057,0.0386875,68.5654
83,177,0.419527,0.00490057,0.0191275,71.8422
84,177,0.421655,0.00490057,0.0135842,69.5548
85,177,0.438734,0.00519265,0.0185974,68.7815
86,177,0.371444,0.0058093,0.0253109,68.7802
87,177,0.408323,0.00595074,0.0377687,70.515
88,177,0.369661,0.00483617,0.025286,68.835
89,177,0.397545,0.00561137,0.0171676,68.4091
90,177,0.39501,0.00513331,0.0248327,69.0231
91,177,0.399694,0.00472727,0.0248327,69.0231
92,177,0.387105,0.00466064,0.0147239,70.2684
93,177,0.39317,0.00441052,0.0178301,70.2684
94,177,0.427279,0.00539997,0.0274948,70.5205
1,178,0.268789,0.0142396,0.0890979,69.8271
2,178,0.296779,0.0133628,0.0498804,70.7875
3,178,0.295194,0.0120013,0.0604624,66.5051
4,178,0.375464,0.00757775,0.0130271,71.7977
5,178,0.347979,0.0123758,0.013255,71.2282
6,178,0.347979,0.0104178,0.0128852,70.6354
7,178,0.347979,0.0104178,0.0128132,72.1159
8,178,0.347979,0.00979133,0.0148315,72.275
9,178,0.347827,0.0113523,0.0215128,69.3599
10,178,0.336914,0.013283,0.0168298,69.5573
11,178,0.336914,0.013283,0.0276243,70.0573
12,178,0.325004,0.0138775,0.0202657,68.7175
13,178,0.342126,0.0123075,0.0162613,69.6548
14,178,0.34249,0.007395,0.0200378,69.9702
15,178,0.331999,0.013258,0.0271496,73.3788
16,178,0.326428,0.0091395,0.0253228,69.3979
17,178,0.320689,0.0119032,0.0186047,69.3979
18,178,0.36579,0.0122424,0.0133198,67.0128
19,178,0.409519,0.0122424,0.0116709,67.0128
20,178,0.378691,0.0121989,0.0103162,68.4431
21,178,0.37472,0.0108388,0.0172748,70.5323
22,178,0.303644,0.0108388,0.0311239,70.5323
23,178,0.401148,0.0108388,0.027673,66.6409
24,178,0.363639,0.011125,0.0205451,65.3489
25,178,0.338832,0.011125,0.0205451,65.2972
26,178,0.380293,0.0128169,0.016257,63.9493
27,178,0.361553,0.0127629,0.0109352,64.1726
28,178,0.361553,0.0127629,0.0109352,64.113
29,178,0.371012,0.0096508,0.0169723,64.629
30,178,0.371012,0.0125082,0.016609,67.6435
31,178,0.364873,0.0122419,0.016609,68.8126
32,178,0.344253,0.0122419,0.016678,68.6105
33,178,0.344253,0.0122419,0.016678,68.6105
34,178,0.344253,0.0140001,0.016678,68.6105
35,178,0.344253,0.0140001,0.016678,71.5894
36,178,0.338962,0.0140588,0.0211215,72.0686
37,178,0.338962,0.0140588,0.0220441,69.8712
38,178,0.354069,0.0136716,0.0196976,69.3866
39,178,0.354069,0.0136716,0.013074,69.1113
40,178,0.354069,0.0128304,0.013074,67.5094
41,178,0.360309,0.0132642,0.0123055,70.4916
42,178,0.312129,0.0128618,0.026591,71.4935
43,178,0.386702,0.0124029,0.0195232,69.4623
44,178,0.386702,0.0124029,0.0124399,67.4945
45,178,0.362425,0.0115628,0.0162364,69.7097
46,178,0.356496,0.0150098,0.017361,69.7097
47,178,0.372093,0.00837333,0.0221499,68.4061
48,178,0.376538,0.014524,0.0142828,72.927
49,178,0.388226,0.0107089,0.0142828,71.224
50,178,0.336234,0.0107089,0.0142828,71.4719
51,178,0.336234,0.0107089,0.0142828,67.4746
52,178,0.336234,0.0107089,0.0240183,67.4746
53,178,0.385779,0.0108269,0.0125009,66.2003
54,178,0.37891,0.010234,0.0145915,68.2059
55,178,0.354869,0.0129632,0.0155141,72.3223
56,178,0.354869,0.0129632,0.0197369,65.6055
57,178,0.354869,0.0109176,0.0152467,64.9252
58,178,0.354869,0.0119164,0.0152467,70.3547
59,178,0.352022,0.0124446,0.0205905,67.7217
60,178,0.336855,0.0123269,0.0142877,66.8412
61,178,0.366686,0.0121083,0.00884828,68.2422
62,178,0.366686,0.0121083,0.0181817,67.3398
63,178,0.354844,0.0121083,0.0122525,68.1173
64,178,0.354844,0.0121083,0.0122525,68.1173
65,178,0.354844,0.0104346,0.0103086,67.7949
66,178,0.343627,0.0146485,0.0164391,70.7173
67,178,0.343627,0.00825333,0.0164391,70.6688
68,178,0.399211,0.0108883,0.00857849,66.1501
69,178,0.371993,0.0105827,0.00818084,65.3168
70,178,0.3887,0.0123678,0.0254455,72.7198
71,178,0.295848,0.0106075,0.0338956,70.6186
72,178,0.446259,0.0110853,0.0137044,69.8737
73,178,0.361992,0.00925654,0.0137044,68.2687
74,178,0.361992,0.0149756,0.0137044,70.5982
75,178,0.354386,0.0107759,0.013982,70.1841
76,178,0.377294,0.0122961,0.0103701,68.8254
77,178,0.377294,0.0122961,0.0113975,68.8254
78,178,0.356175,0.0104285,0.0120236,68.8093
79,178,0.349819,0.0137888,0.0165097,69.3801
80,178,0.380803,0.0115381,0.0162757,72.248
81,178,0.36087,0.0131613,0.0162757,70.4295
82,178,0.399447,0.0131613,0.011945,70.4295
83,178,0.390856,0.0119298,0.0176887,70.799
84,178,0.390856,0.0119298,0.014647,71.3371
85,178,0.427923,0.0136768,0.0126937,73.151
86,178,0.398516,0.0101211,0.0120216,69.8292
87,178,0.319525,0.0129132,0.0205868,67.6448
88,178,0.346378,0.0129446,0.0184832,69.2768
89,178,0.344229,0.0129446,0.015522,69.0738
90,178,0.363792,0.0129446,0.0145602,71.5152
91,178,0.363792,0.0124293,0.0155097,71.5152
92,178,0.363792,0.0124293,0.0162152,71.0565
93,178,0.363792,0.0124293,0.0162152,71.0565
94,178,0.35482,0.0154201,0.019761,70.6449
1,180,0.29009,0.00373199,0.114074,67.7901
2,180,0.34807,0.00502787,0.218576,70.5399
3,180,0.321278,0.00545189,0.130796,70.8309
4,180,0.377022,0.00545189,0.130796,71.5171
5,180,0.424017,0.00429806,0.0914811,72.471
6,180,0.33715,0.00647648,0.104923,69.4757
7,180,0.3706,0.00482104,0.104244,72.8997
8,180,0.395001,0.00452093,0.0848398,69.5444
9,180,0.391428,0.00640361,0.0882736,70.0267
10,180,0.338213,0.00640361,0.0774337,70.0267
11,180,0.341742,0.00541589,0.101229,69.6154
12,180,0.394372,0.00427841,0.145707,71.1422
13,180,0.31446,0.00607895,0.103819,69.2665
14,180,0.388113,0.00403692,0.103819,71.6976
15,180,0.353071,0.00624121,0.085052,75.6198
16,180,0.342779,0.00494651,0.140989,71.4212
17,180,0.424873,0.00432894,0.102659,71.3989
18,180,0.308842,0.00498033,0.145802,70.7163
19,180,0.381118,0.00311304,0.0856323,69.7702
20,180,0.354102,0.00392,0.0684082,69.6452
21,180,0.383625,0.00577069,0.124562,71.7331
22,180,0.320273,0.0047581,0.0808539,73.167
23,180,0.328179,0.00588402,0.0702368,70.4733
24,180,0.378345,0.0056909,0.112566,71.0639
25,180,0.371157,0.00499208,0.121479,68.997
26,180,0.331418,0.00635966,0.0845902,69.3939
27,180,0.368279,0.00618369,0.0999825,75.0721
28,180,0.322715,0.00709542,0.0957069,75.3633
29,180,0.350014,0.00502506,0.102327,71.4326
30,180,0.402935,0.00427169,0.0728211,68.7761
31,180,0.407347,0.00351506,0.184853,68.7761
32,180,0.366237,0.00626754,0.0731832,68.4135
33,180,0.337452,0.00249177,0.0891105,71.9304
34,180,0.428206,0.00308866,0.102533,71.219
35,180,0.356588,0.00305678,0.0973755,69.1776
36,180,0.362522,0.0052912,0.0943826,68.6471
37,180,0.334735,0.0052912,0.0943826,72.374
38,180,0.329031,0.0044426,0.0981,67.739
39,180,0.352152,0.00411905,0.103175,66.8543
40,180,0.35876,0.00535462,0.122261,70.7897
41,180,0.307971,0.00588533,0.122261,69.9034
42,180,0.323321,0.00589502,0.115992,70.3913
43,180,0.323321,0.00589502,0.115992,70.3913
44,180,0.375188,0.00487536,0.10684,67.9366
45,180,0.459067,0.00519912,0.0948089,72.7835
46,180,0.410584,0.0045338,0.0904004,73.0261
47,180,0.323447,0.00413519,0.0795759,67.0036
48,180,0.308647,0.00564314,0.121394,70.0256
49,180,0.323551,0.00680888,0.137733,70.0256
50,180,0.466131,0.00709555,0.13733,71.0741
51,180,0.571814,0.00487575,0.0833568,69.7083
52,180,0.502921,0.00506867,0.149283,71.4997
53,180,0.543922,0.00404276,0.0716446,70.8185
54,180,0.349041,0.00534093,0.0929281,73.4907
55,180,0.304743,0.00494069,0.112017,70.2984
56,180,0.322915,0.0041952,0.10268,67.7501
57,180,0.33296,0.00563458,0.0651746,71.8955
58,180,0.332784,0.00579696,0.123461,69.8518
59,180,0.33587,0.00573168,0.0835935,70.9657
60,180,0.338272,0.00476932,0.106013,68.5153
61,180,0.37115,0.00512499,0.0835769,70.2415
62,180,0.365934,0.00258725,0.108674,67.8308
63,180,0.442646,0.00468008,0.146645,67.1368
64,180,0.394804,0.00559338,0.110447,62.9739
65,180,0.449485,0.00559338,0.0828202,69.8873
66,180,0.325047,0.00592582,0.0828202,69.8873
67,180,0.361932,0.00523444,0.0970873,67.6558
68,180,0.361932,0.00624307,0.0970873,69.975
69,180,0.327604,0.00682824,0.0777787,70.6984
70,180,0.327604,0.00405461,0.0777787,71.8945
71,180,0.357474,0.00645938,0.124732,69.9238
72,180,0.335702,0.00496468,0.101233,68.563
73,180,0.443039,0.00507789,0.0807468,69.6425
74,180,0.441755,0.00507789,0.0890042,67.4474
75,180,0.359291,0.00499141,0.0714728,67.3256
76,180,0.359291,0.00509694,0.0974983,71.9507
77,180,0.364199,0.00271362,0.0733052,67.2028
78,180,0.381295,0.00238929,0.119409,71.3929
79,180,0.382865,0.00356981,0.130011,75.4495
80,180,0.358871,0.00608339,0.115243,66.6427
81,180,0.415843,0.00535284,0.0878396,67.8288
82,180,0.336638,0.00567276,0.0758118,69.8169
83,180,0.349284,0.00544639,0.149104,72.8218
84,180,0.363898,0.00618822,0.0810143,69.6211
85,180,0.33239,0.00360744,0.148704,70.4304
86,180,0.341856,0.00392682,0.10338,68.7083
87,180,0.309179,0.0045565,0.123385,68.8805
88,180,0.309179,0.00528658,0.123385,68.8805
89,180,0.385121,0.00528658,0.091677,68.8805
90,180,0.327941,0.0045579,0.122649,70.303
91,180,0.327941,0.00455129,0.109739,69.4549
92,180,0.320752,0.00574104,0.103484,70.4506
93,180,0.358905,0.00588576,0.0801126,69.5794
94,180,0.336988,0.00432694,0.0801126,69.5794
1,181,0.305686,0.0062209,0.282583,67.6055
2,181,0.31847,0.00465887,0.226971,66.4047
3,181,0.323903,0.00442619,0.457699,69.6081
4,181,0.341278,0.00502857,0.19347,72.659
5,181,0.398478,0.00370125,0.136903,69.1522
6,181,0.359047,0.00578063,0.207226,72.5811
7,181,0.359047,0.00578063,0.207226,72.5811
8,181,0.316629,0.00364599,0.22425,65.2904
9,181,0.496534,0.00451136,0.168322,67.1679
10,181,0.387123,0.0028111,0.187395,70.4479
11,181,0.288387,0.00298687,0.256619,68.284
12,181,0.307718,0.00488942,0.367112,71.9283
13,181,0.371902,0.00506351,0.194434,73.1975
14,181,0.328062,0.00540876,0.194434,71.531
15,181,0.367401,0.00586044,0.204938,67.9737
16,181,0.414727,0.00487342,0.201974,70.3169
17,181,0.474518,0.00492894,0.22739,68.672
18,181,0.414118,0.00597085,0.185625,74.8103
19,181,0.46644,0.0064883,0.174053,73.836
20,181,0.406908,0.00452862,0.258839,73.7335
21,181,0.285328,0.00654986,0.239427,74.7774
22,181,0.357512,0.00545061,0.239427,74.7774
23,181,0.345394,0.00742429,0.204298,67.1613
24,181,0.350475,0.00432525,0.209929,68.0633
25,181,0.40719,0.00485812,0.210922,67.4322
26,181,0.341366,0.00437343,0.192602,66.2053
27,181,0.339645,0.00579626,0.1925,72.276
28,181,0.339645,0.00579626,0.1925,70.0847
29,181,0.38718,0.00567112,0.188809,65.8796
30,181,0.340179,0.005102,0.296975,67.5522
31,181,0.340179,0.005102,0.268555,67.5522
32,181,0.318747,0.00466756,0.184783,67.3505
33,181,0.355505,0.00649839,0.188908,73.4293
34,181,0.348609,0.00809374,0.210533,73.5762
35,181,0.381832,0.00647299,0.236609,72.1043
36,181,0.343943,0.00559336,0.140835,71.2392
37,181,0.336736,0.00416223,0.202619,68.0938
38,181,0.398146,0.00475297,0.435898,72.2886
39,181,0.415812,0.00613765,0.177749,71.168
40,181,0.322924,0.00593094,0.207081,69.6904
41,181,0.358748,0.00502483,0.161727,69.4973
42,181,0.322925,0.00605112,0.215925,71.4651
43,181,0.336045,0.00605112,0.215925,71.4651
44,181,0.354863,0.00550643,0.243669,73.9077
45,181,0.361759,0.00462302,0.262726,72.2288
46,181,0.342487,0.00566743,0.221269,71.3307
47,181,0.323782,0.00557111,0.206366,70.8777
48,181,0.378247,0.00561353,0.158651,72.2417
49,181,0.378247,0.00561353,0.158651,72.2417
50,181,0.423741,0.0060882,0.238817,68.7933
51,181,0.333213,0.00541108,0.14704,69.984
52,181,0.390433,0.00665189,0.147756,72.3339
53,181,0.321483,0.00602627,0.274059,73.5446
54,181,0.40271,0.00406098,0.245578,68.0374
55,181,0.562423,0.00406098,0.211642,68.0374
56,181,0.32346,0.00550923,0.211642,69.3195
57,181,0.368281,0.00513935,0.330608,69.4877
58,181,0.368281,0.00363919,0.254011,69.4877
59,181,0.477009,0.00437605,0.165565,68.6119
60,181,0.373089,0.00528938,0.15945,68.2289
61,181,0.360108,0.00739419,0.217155,69.6438
62,181,0.598411,0.00360677,0.142792,72.4519
63,181,0.502712,0.00394632,0.244864,70.76
64,181,0.374415,0.00577974,0.189811,68.708
65,181,0.374415,0.00550829,0.189811,68.708
66,181,0.368898,0.00491798,0.143641,68.0114
67,181,0.368898,0.00491798,0.143641,68.0114
68,181,0.407575,0.00721618,0.423312,72.3674
69,181,0.350184,0.00248024,0.473204,74.2321
70,181,0.312714,0.00311611,0.183755,68.5682
71,181,0.341593,0.0036744,0.183755,69.0023
72,181,0.364577,0.0056422,0.222993,71.6632
73,181,0.364577,0.00527309,0.222993,71.6632
74,181,0.338329,0.00541298,0.208857,69.4136
75,181,0.353918,0.00545273,0.208857,72.1255
76,181,0.323899,0.00545273,0.208857,68.4888
77,181,0.368314,0.0040402,0.235029,68.1576
78,181,0.318805,0.0058643,0.165703,70.0446
79,181,0.345722,0.00673134,0.184087,70.2575
80,181,0.356599,0.00474101,0.194659,67.5793
81,181,0.434627,0.0063914,0.169653,70.3296
82,181,0.440391,0.00410312,0.182535,69.0287
83,181,0.443287,0.0049939,0.234182,73.6092
84,181,0.316988,0.00504439,0.213753,68.9554
85,181,0.409912,0.00509666,0.213753,67.5776
86,181,0.359844,0.00431958,0.17305,66.3374
87,181,0.339087,0.00303128,0.179546,68.1841
88,181,0.342999,0.00368082,0.282959,67.5108
89,181,0.374164,0.00539304,0.264678,69.4827
90,181,0.331984,0.00341463,0.202777,67.993
91,181,0.331984,0.0067098,0.202777,72.2527
92,181,0.311804,0.00426161,0.19657,71.439
93,181,0.321429,0.00580029,0.207207,70.6938
94,181,0.318801,0.00580029,0.207207,70.6938
1,182,0.266005,0.008806,0.228846,71.0899
2,182,0.319465,0.012682,0.21259,70.6007
3,182,0.295162,0.012671,0.20363,67.6261
4,182,0.295162,0.0113837,0.216467,67.8759
5,182,0.355904,0.0123553,0.152919,69.4
6,182,0.381741,0.0101194,0.223345,69.3702
7,182,0.291946,0.00983743,0.184292,70.5737
8,182,0.278189,0.0146702,0.201903,72.8305
9,182,0.324972,0.0100889,0.172893,75.1563
10,182,0.336122,0.0133265,0.221829,69.4315
11,182,0.2896,0.0157767,0.182063,72.819
12,182,0.338044,0.0128228,0.161497,71.1144
13,182,0.338044,0.0141034,0.161497,71.1144
14,182,0.288514,0.0112047,0.147041,71.4202
15,182,0.276148,0.0134138,0.151676,71.1772
16,182,0.300201,0.0140091,0.154624,69.1378
17,182,0.348435,0.0140091,0.154624,69.1378
18,182,0.273762,0.013214,0.221114,71.0847
19,182,0.273762,0.013214,0.221114,71.0847
20,182,0.273762,0.013214,0.17082,71.0847
21,182,0.292351,0.0109937,0.19409,71.2093
22,182,0.323947,0.0127484,0.135032,67.3054
23,182,0.323947,0.0113584,0.152458,67.4032
24,182,0.322099,0.0113584,0.150604,66.643
25,182,0.322099,0.0126869,0.19172,66.643
26,182,0.31372,0.0136322,0.255389,67.7671
27,182,0.272897,0.0128932,0.184823,68.6283
28,182,0.337576,0.0109739,0.154688,69.6989
29,182,0.295349,0.0104396,0.154688,70.382
30,182,0.323737,0.0104396,0.16089,73.6378
31,182,0.316817,0.00938629,0.173359,73.3454
32,182,0.31162,0.0146936,0.173359,71.5298
33,182,0.45603,0.0125747,0.230301,66.7206
34,182,0.285216,0.0105682,0.174426,69.4193
35,182,0.308331,0.0113679,0.15776,65.7976
36,182,0.298495,0.010833,0.161156,65.2672
37,182,0.298495,0.0111576,0.161156,65.2672
38,182,0.26175,0.0110146,0.183902,68.3455
39,182,0.350987,0.0115266,0.133652,71.308
40,182,0.340824,0.00956544,0.117383,67.2826
41,182,0.302838,0.010715,0.160595,65.9232
42,182,0.302838,0.0114602,0.14226,64.2284
43,182,0.420907,0.0119866,0.132221,66.0669
44,182,0.304429,0.0115665,0.295996,70.8965
45,182,0.280089,0.011712,0.218854,73.5197
46,182,0.264264,0.0114661,0.203912,73.1598
47,182,0.352925,0.0150328,0.203912,66.4271
48,182,0.359069,0.0124033,0.194527,71.4193
49,182,0.284375,0.0113686,0.343993,71.4193
50,182,0.308036,0.0118466,0.222522,70.1137
51,182,0.293473,0.0147667,0.203587,70.728
52,182,0.304883,0.0147667,0.203587,70.728
53,182,0.36935,0.0142426,0.183393,68.1765
54,182,0.351164,0.0119413,0.147664,65.8825
55,182,0.255707,0.0119413,0.221021,65.8825
56,182,0.354069,0.0121826,0.139204,66.7112
57,182,0.3867,0.0145601,0.139204,72.0816
58,182,0.316863,0.00880847,0.206162,67.4167
59,182,0.406145,0.0147246,0.159802,70.6092
60,182,0.406145,0.0140764,0.148828,72.3291
61,182,0.299568,0.00800852,0.136814,73.1282
62,182,0.279398,0.0112996,0.123114,65.6984
63,182,0.290762,0.0118524,0.152085,71.9118
64,182,0.290762,0.0118524,0.152085,69.0561
65,182,0.259501,0.0111511,0.156637,72.4484
66,182,0.281271,0.0125566,0.147135,69.3234
67,182,0.310073,0.00947911,0.147135,69.3234
68,182,0.310073,0.0141072,0.147135,68.1884
69,182,0.332832,0.0139593,0.136496,68.1132
70,182,0.346779,0.0112585,0.171218,67.0384
71,182,0.312324,0.0124345,0.136401,69.8181
72,182,0.328377,0.015081,0.128288,73.5674
73,182,0.354991,0.0106916,0.182098,64.0086
74,182,0.386695,0.0106614,0.191404,66.1789
75,182,0.374071,0.00956963,0.138699,71.7072
76,182,0.345701,0.0115795,0.124154,71.0507
77,182,0.328106,0.0104342,0.152777,71.6187
78,182,0.39851,0.0131837,0.197566,68.0607
79,182,0.314009,0.0147523,0.150188,68.0607
80,182,0.318101,0.00989125,0.148786,66.9654
81,182,0.310699,0.00772033,0.148786,68.5974
82,182,0.317179,0.011461,0.148786,68.5974
83,182,0.276296,0.011461,0.148786,66.418
